ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-JS-QUERYPILOT-10752179,Malicious Package,querypilot,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-ENTESIGNNEWWEB-10752178,Malicious Package,ent-esign-newweb,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-JSONLOGGERS-10752177,Malicious Package,jsonloggers,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-SQUARECRYPTOUTILSINTERNAL-10752176,Malicious Package,square-crypto-utils-internal,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-ARDIFFACT-10752175,Malicious Package,ardiffact,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-BOMBORA-10752174,Malicious Package,bombora,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-OKTAUIPRIVATECOMPONENTS-10752173,Malicious Package,okta-ui-private-components,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-DOTNETINTERACTIVEKERNELS-10752172,Malicious Package,dot-net-interactive-kernels,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-JSS084-10752171,Malicious Package,jss-0.8.4,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-NEOLANGUI-10752170,Malicious Package,neolang-ui,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-TSIMMUTABLESDK-10752169,Malicious Package,ts-immutable-sdk,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-CODECOPS-10752168,Malicious Package,codecops,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-BGCOREPAYMENTSAUTOMATION-10752167,Malicious Package,bg-core-payments-automation,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-ADOCODESPACESAUTH-10752166,Malicious Package,ado-codespaces-auth,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-BOOSTCHII90-10752165,Malicious Package,boost-chii-90,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-APPCENTERSAMPLEAPPREACTNATIVE-10752164,Malicious Package,appcenter-sampleapp-react-native,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-EBAYCOOKIES-10752163,Malicious Package,ebay.cookies,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-AIGALLERY-10752162,Malicious Package,ai-gallery,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-CRYPTOCOMDEVELOPERPLATFORMCLIENT-10752161,Malicious Package,crypto-com-developer-platform-client,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-ATLASCODE-10752160,Malicious Package,atlascode,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-FINACTIVITIYRUN-10752159,Malicious Package,finactivitiy-run,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-WEBVIEWEVENTTEST-10752158,Malicious Package,webvieweventtest,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-CVENTEVENTCALENDAR-10752157,Malicious Package,cvent-event-calendar,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-SHARDEUMJSONRPC-10752156,Malicious Package,shardeum-json-rpc,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-GIFTCHIITRUE-10752155,Malicious Package,gift-chii-true,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-THEMEONEUTILS-10752154,Malicious Package,themeone-utils,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-PROTOSGENNODE-10752153,Malicious Package,protos-gen-node,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-THEMEONEEVENT-10752150,Malicious Package,themeone-event,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-EMERSONANGULARTROVE-10752148,Malicious Package,emerson-angular-trove,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-COMRAZERCHROMASDK-10752147,Malicious Package,com.razer.chromasdk,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-VSSWEBAUTHCLIENT-10752146,Malicious Package,vss-web-auth-client,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-JS083-10752145,Malicious Package,js-0.8.3,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-UIROUTERCOOLPLUGIN-10752144,Malicious Package,ui-router-cool-plugin,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-COOO-10752143,Malicious Package,cooo,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-EMERSONECOLOGICSEMERSONANGULARTROVE-10752142,Malicious Package,@emersonecologics/emerson-angular-trove,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-EMBERROUTINGHTMLBARS-10752141,Malicious Package,ember-routing-htmlbars,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-THEMEONEANIMATE-10752140,Malicious Package,themeone-animate,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-IRONGITHUBIO-10752139,Malicious Package,iron-github-io,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-JSPRETTIER-10752138,Malicious Package,js-prettier,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-HERONUMBERONE-10752137,Malicious Package,heronumberone,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-NOTIFIERLOGGERS-10752136,Malicious Package,notifier-loggers,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-JSONLISCONF-10752135,Malicious Package,jsonlis-conf,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-TEST4ROSS4-10752134,Malicious Package,test4-ross4,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-LAUDEKASARKARMULAVAKGHANTAMUZI-10752133,Malicious Package,laudekasarkarmulavakghantamuzi,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-VITEJSPLUGINREFRESH-10752132,Malicious Package,vitejs-plugin-refresh,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,15 Jul 2025,Unknown
SNYK-JS-YINCUI-10752131,Malicious Package,@yinc/ui,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-CORPLOGGER-10752130,Malicious Package,corplogger,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-SFDCOGSV1STABLE-10752129,Malicious Package,@sfdc-ogs/v1-stable,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-VSTSIISWEBAPP-10752128,Malicious Package,vsts-iiswebapp,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-REVSECURITYIDENTITYREV-10752127,Malicious Package,@rev-security/identity-rev,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-SECURITYRESEARCHPOCAPLMALPKG-10752126,Malicious Package,securityresearchpocaplmalpkg,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-PPREACTUTILS-10752125,Malicious Package,pp-react-utils,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-AGODACRONOSGQL-10752124,Malicious Package,agoda.cronos.gql,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-AGODACRONOSACTIVITIESCLIENTSIDE-10752123,Malicious Package,agoda.cronos.activities.client-side,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-CEWEDESIGNSYSTEMCOMPONENTMODAL-10752122,Malicious Package,@cewe-designsystem/component_modal,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-OPENSOURCECATALOG-10752121,Malicious Package,open-source-catalog,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-GMGNAPPICONS-10752120,Malicious Package,@gmgn/app-icons,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-SYMPHONYCRYPTOLIB-10752119,Malicious Package,symphony-cryptolib,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-GROQLINK-10752118,Malicious Package,groq-link,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-PLATFORMCLIENTEXTENSIONSRUMWEB-10752117,Malicious Package,@platform-clientextensions/rum-web,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-ULTRACONVERT-10752116,Malicious Package,ultraconvert,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-CBREINTERNALMAPPINGCOMPONENT-10752115,Malicious Package,@cbre-internal/mapping-component,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-LTIDITEST-10752114,Malicious Package,ltiditest,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-LTIDITEST2-10752113,Malicious Package,ltiditest2,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-SUBSPLASHAUTH-10752112,Malicious Package,@subsplash/auth,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-DIDIPEBBLEPBLINT-10752111,Malicious Package,@didi-pebble/pblint,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-STRIDEMFEWMC-10752110,Malicious Package,@stride-mfe/wmc,['*'],npm,15 Jul 2025,9.3,CWE-506,,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-DIRECTUSAPI-10744423,Insertion of Sensitive Information into Log File,@directus/api,['>=27.0.0 <28.0.0'],npm,15 Jul 2025,5.1,CWE-532,CVE-2025-53885,15 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-NODECODESANDBOXMCP-10734133,Arbitrary Command Injection,node-code-sandbox-mcp,['<1.3.0'],npm,14 Jul 2025,9.3,CWE-77,CVE-2025-53372,14 Jul 2025,8 Jul 2025,Alessio Della Libera
SNYK-JS-MCPREMOTE-10734125,Command Injection,mcp-remote,['>=0.0.5 <0.1.16'],npm,14 Jul 2025,9.3,CWE-78,CVE-2025-6514,14 Jul 2025,9 Jul 2025,Unknown
SNYK-JS-DOCUSAURUSPLUGINCONTENTGISTS-10734108,Information Exposure,docusaurus-plugin-content-gists,['<4.0.0'],npm,14 Jul 2025,6.9,CWE-200,CVE-2025-53624,14 Jul 2025,9 Jul 2025,Unknown
SNYK-JS-COLORTOOLSV2-10734106,Malicious Package,colortoolsv2,['*'],npm,14 Jul 2025,9.3,CWE-506,,14 Jul 2025,14 Jul 2025,Unknown
SNYK-JS-BETTERAUTHEXPO-10734097,Open Redirect,@better-auth/expo,['<1.2.10'],npm,13 Jul 2025,5.3,CWE-601,CVE-2025-53535,13 Jul 2025,7 Jul 2025,Unknown
SNYK-JS-MCPSERVERKUBERNETES-10734092,Arbitrary Command Injection,mcp-server-kubernetes,['<2.5.0'],npm,13 Jul 2025,7.7,CWE-77,CVE-2025-53355,13 Jul 2025,8 Jul 2025,Unknown
SNYK-JS-BUILDERIOQWIK-10734087,Uncaught Exception,@builder.io/qwik,['<1.13.0'],npm,13 Jul 2025,9.2,CWE-248,CVE-2025-53620,13 Jul 2025,9 Jul 2025,Michele Della Neve
SNYK-JS-BUILDERIOQWIKCITY-10734086,Uncaught Exception,@builder.io/qwik-city,['<1.13.0'],npm,13 Jul 2025,9.2,CWE-248,CVE-2025-53620,13 Jul 2025,9 Jul 2025,Michele Della Neve
SNYK-JS-CLOUDFLAREVITEPLUGIN-10734088,Information Exposure,@cloudflare/vite-plugin,['<1.6.0'],npm,13 Jul 2025,8.2,CWE-200,,13 Jul 2025,8 Jul 2025,James Ross
SNYK-JS-BETTERCALL-10734084,Use of Web Browser Cache Containing Sensitive Information,better-call,['<1.0.12'],npm,13 Jul 2025,7.1,CWE-525,,13 Jul 2025,11 Jul 2025,mwlik
SNYK-JS-SDKBABELHELPZ-10693390,Malicious Package,sdk.babelhelpz,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-BYAZIINEVALIDATOR-10693380,Malicious Package,byaziine_validator,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-DTCPMODULE-10693374,Malicious Package,dtcp-module,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-PRESETLOG-10693370,Malicious Package,preset-log,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-SDKBABELTEST-10693360,Malicious Package,sdk.babeltest,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-TEEBLE-10693354,Malicious Package,teeble,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-COMMENTONTASKGITHUBACTION-10693348,Malicious Package,comment-on-task-github-action,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-WORKFLOWSTEMPLATE-10693340,Malicious Package,workflows-template,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-GRALLAMA-10693330,Malicious Package,grallama,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-WORKFLOWSTEMPLATES-10693320,Malicious Package,workflows-templates,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-TYRTLE-10693313,Malicious Package,tyrtle,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-CMRGRAPHQL-10693308,Malicious Package,cmr-graphql,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-PKGSITE-10693302,Malicious Package,pkgsite,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-SUPABASEREACT-10693299,Malicious Package,supabase-react,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-CMRSTAC-10693293,Malicious Package,cmr-stac,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-JQUERYZOOMER-10693284,Malicious Package,jquery-zoomer,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-SAMPLENUXTJS-10693272,Malicious Package,sample-nuxtjs,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-SANDBOXPLUGIN-10693268,Malicious Package,sandbox-plugin,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-DRADIS-10693263,Malicious Package,dradis,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-SUBDASHBOARDSHARED-10693255,Malicious Package,@subdashboard/shared,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-EXAMPLETARGETPACKAGE-10693245,Malicious Package,example-target-package,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-ESIGNFRONTEND-10693237,Malicious Package,esign-frontend,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-HUBSPOTCMSDEPLOY-10693231,Malicious Package,hubspot-cms-deploy,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-RITAREMOTEISTA-10693225,Malicious Package,rita-remoteista,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-PAYSAFEWACWEB2FALIBFE-10693218,Malicious Package,paysafe-wac-web-2fa-lib-fe,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-PAYSAFECONSUMERAUTHENTICATION-10693212,Malicious Package,@paysafe-consumer/authentication,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-BAZELKOTLIN-10693206,Malicious Package,bazel-kotlin,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-FRONTENDCLIENTSWALLETWEB-10693202,Malicious Package,@frontend-clients/wallet-web,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-RIPPLINGMARKETINGSITE-10693191,Malicious Package,rippling-marketing-site,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-FRONTENDCLIENTSCORE-10693184,Malicious Package,@frontend-clients/core,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-EPICMW-10693175,Malicious Package,epic-mw,['*'],npm,11 Jul 2025,9.3,CWE-506,,11 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-PARSESERVER-10692203,Exposure of Sensitive System Information to an Unauthorized Control Sphere,parse-server,"['>=5.3.0 <7.5.3', '>=8.0.0 <8.2.2']",npm,11 Jul 2025,6.9,CWE-497,CVE-2025-53364,11 Jul 2025,10 Jul 2025,Antoine Cormouls
SNYK-JS-LZEVMSDKV1-10681694,Malicious Package,lz-evm-sdk-v1,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-LZEVMPROTOCOLV2-10681693,Malicious Package,lz-evm-protocol-v2,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-OFTEVM-10681692,Malicious Package,oft-evm,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-DEXCOREV2-10681691,Malicious Package,dex-core-v2,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-LIBXMLJS-10674191,Out-of-bounds Read,libxmljs,['*'],npm,10 Jul 2025,8.7,CWE-125,CVE-2025-49796,10 Jul 2025,11 Jun 2025,Nikita Sveshnikov
SNYK-JS-LIBXMLJS-10674180,Expired Pointer Dereference,libxmljs,['*'],npm,10 Jul 2025,8.8,CWE-825,CVE-2025-49794,10 Jul 2025,10 Jun 2025,Nikita Sveshnikov
SNYK-JS-LIBXMLJS-10674187,Stack-based Buffer Overflow,libxmljs,['*'],npm,10 Jul 2025,1.8,CWE-121,CVE-2025-6170,10 Jul 2025,16 Jun 2025,Ahmed Lekssays
SNYK-JS-LIBXMLJS-10674175,Stack-based Buffer Overflow,libxmljs,['*'],npm,10 Jul 2025,8.7,CWE-121,CVE-2025-6021,10 Jul 2025,12 Jun 2025,Ahmed Lekssays
SNYK-JS-LIBXMLJS-10674183,Expired Pointer Dereference,libxmljs,['*'],npm,10 Jul 2025,8.7,CWE-825,CVE-2025-49795,10 Jul 2025,11 Jun 2025,Unknown
SNYK-JS-GRAFANAZABBIX-10674172,Malicious Package,grafana-zabbix,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-GRAFANACSVDATASOURCE-10674171,Malicious Package,grafana-csv-datasource,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-IMXCORESDK-10674170,Malicious Package,imx-core-sdk,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-INTELGDBHELPERS-10674169,Malicious Package,intel-gdb-helpers,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-VIDEOEL-10674168,Malicious Package,videoel,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-AZUREDATAEXPLORERDATASOURCE-10674167,Malicious Package,azure-data-explorer-datasource,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-INTELTELEMETRY-10674166,Malicious Package,intel-telemetry,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-EC2GITHUBRUNNER-10674165,Malicious Package,ec2-github-runner,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-SENTRYESLINTCONFIGINTERNAL-10674164,Malicious Package,sentry-eslint-config-internal,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-ASTRADBDATASOURCE-10674163,Malicious Package,astradb-datasource,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-AZUREPROMETHEUSDATASOURCE-10674162,Malicious Package,azure-prometheus-datasource,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-SDKBABELHELPERS-10674161,Malicious Package,sdk.babelhelpers,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-SQLTOOLSKUSTODRIVER-10674160,Malicious Package,sqltools-kusto-driver,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-DYNATRACETESTAUTOMATION-10674159,Malicious Package,dynatrace-test-automation,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-GITHUBDATASOURCE-10674158,Malicious Package,github-datasource,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-DEPENDABOTRULESETRUNNER-10674157,Malicious Package,dependabot-ruleset-runner,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-GRAFANAPOLYSTATPANEL-10674156,Malicious Package,grafana-polystat-panel,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-PUPPETEXPLORER-10674155,Malicious Package,puppetexplorer,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-NMIG-10674154,Malicious Package,nmig,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-TVAPP-10674153,Malicious Package,tv-app,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-DTAUTOMATIONCORE-10674152,Malicious Package,dt-automation-core,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-K6STUDIOUICOMPONENTS-10674151,Malicious Package,k6-studio-ui-components,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-DTINTERNALLINTER-10674150,Malicious Package,dt-internal-linter,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-CLOCKPANEL-10674149,Malicious Package,clock-panel,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,10 Jul 2025,Unknown
SNYK-JS-REACTNATIVEKEYS-10674028,Cleartext Storage of Sensitive Information,react-native-keys,['<0.7.12'],npm,10 Jul 2025,6.9,CWE-312,CVE-2025-45001,10 Jul 2025,9 Jun 2025,Chetan Kashyap
SNYK-JS-CLERKBACKEND-10674026,Improper Verification of Cryptographic Signature,@clerk/backend,['<2.4.0'],npm,10 Jul 2025,8.7,CWE-347,CVE-2025-53548,10 Jul 2025,9 Jul 2025,GautierT
SNYK-JS-NOMICSFOUNDATIONWEB3SDK-10674024,Malicious Package,@nomicsfoundation/web3-sdk,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,9 Jul 2025,Unknown
SNYK-JS-NOMICSFOUNDATIONSDKTEST1-10674023,Malicious Package,@nomicsfoundation/sdk-test1,['*'],npm,10 Jul 2025,9.3,CWE-506,,10 Jul 2025,9 Jul 2025,Unknown
