ID,Package,CWE,CVE,Date,Disclosed_Date,Platform,Version Range,GitHub URL,Source
SNYK-JS-LOOMBLECSPELLDICTIONARY-2934583,@loomble/cspell-dictionary,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=1.0.5', '=9.0.6']",,Snyk
SNYK-JS-WALLETOPTIONS-2934582,wallet-options,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.9.9'],,Snyk
SNYK-JS-ELEMENTORDEVELOPERS-2934581,elementor.developers,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.1'],,Snyk
SNYK-JS-CVENTWEBCOMPONENTS-2934580,cvent-web-components,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2022.7.1'],,Snyk
SNYK-JS-BLOCKCHAINCLASSICWALLET-2934579,blockchain-classic-wallet,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.9.9'],,Snyk
SNYK-JS-MEGAMAN0072-2934578,megaman0072,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-INTERNALPKGFORAK-2934577,internal_pkg_for_ak,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.5'],,Snyk
SNYK-JS-HELIXSTATUSSERVICE-2934576,helix-status-service,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.4.9'],,Snyk
SNYK-JS-UPGRADECHALLENGE-2934575,upgrade-challenge,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.7.3'],,Snyk
SNYK-JS-DAPPINTER-2934574,dapp-inter,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=19.0.8'],,Snyk
SNYK-JS-DAPPINTERAGSERVERS-2934573,dapp-inter-agservers,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.1.3'],,Snyk
SNYK-JS-ASHIONINGEST-2934572,ashion-ingest,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=8.2.5'],,Snyk
SNYK-JS-DAPPINTERUI-2934571,dapp-inter-ui,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.6'],,Snyk
SNYK-JS-GITDEPENDENCYMAKER-2934570,git-dependency-maker,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.2.2'],,Snyk
SNYK-JS-NPMMEGA-2934569,npm-mega,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.7.9'],,Snyk
SNYK-JS-EXAMPLETYPESCRIPT-2934568,example-typescript,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.3'],,Snyk
SNYK-JS-DISCOUNTFUNCTIONSSAMPLEAPP-2934567,discount-functions-sample-app,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.7.9'],,Snyk
SNYK-JS-EXAMPLERUST-2934566,example-rust,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.2.3'],,Snyk
SNYK-JS-HELIXCONTENTSOURCECONNECTOR-2934565,helix-contentsource-connector,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.7.9'],,Snyk
SNYK-JS-POLARISFORVSCODE-2934564,polaris-for-vscode,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.4.9'],,Snyk
SNYK-JS-REACTNATIVEPERFORMANCEMONOREPO-2934563,react-native-performance-monorepo,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.9'],,Snyk
SNYK-JS-HELIXRUMCOLLECTOR-2934562,helix-rum-collector,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.4.9'],,Snyk
SNYK-JS-HELIXRUNQUERY-2934561,helix-run-query,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.7.9'],,Snyk
SNYK-JS-HYDROGENMONOREPO-2934560,hydrogen-monorepo,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.9.2'],,Snyk
SNYK-JS-POLARISFORFIGMA-2934559,polaris-for-figma,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.7.7'],,Snyk
SNYK-JS-SHOPIFYCLIEXTENSIONSTESTUTILS-2934558,shopify-cli-extensions-test-utils,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=98.8.8'],,Snyk
SNYK-JS-RNSKIA-2934557,rnskia,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.8'],,Snyk
SNYK-JS-RUBYSTYLEGUIDE-2934556,ruby-style-guide,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.8'],,Snyk
SNYK-JS-EXAMPLEAPIROUTES-2934555,example-api-routes,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.9.7'],,Snyk
SNYK-JS-EXAMPLEGOOGLEANALYTICS-2934554,example-google-analytics,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.7'],,Snyk
SNYK-JS-CONTENTSOURCECONNECTOR-2934553,contentsource-connector,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.9.8'],,Snyk
SNYK-JS-UIEXTENSIONSDEVCONSOLEAPP-2934552,ui-extensions-dev-console-app,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.9.2'],,Snyk
SNYK-JS-REMOTEUI-2934551,remote-ui,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.7'],,Snyk
SNYK-JS-SHOPIFYMARKETPLACESBUYERAPP-2934550,shopify-marketplaces-buyer-app,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.7'],,Snyk
SNYK-JS-SLACKNOTIFICATION-2934549,slack-notification,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.9'],,Snyk
SNYK-JS-IRISK-2934548,irisk,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.2.0'],,Snyk
SNYK-JS-SPACESDESIGN-2934547,spaces-design,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.7'],,Snyk
SNYK-JS-ISQWEB-2934546,isq-web,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.0.1'],,Snyk
SNYK-JS-NAVERPARTNER-2934545,naver_partner,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.0.0'],,Snyk
SNYK-JS-KENTICODEVELOPMENTCONFIGURATION-2934544,kenticodevelopmentconfiguration,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.5.10'],,Snyk
SNYK-JS-PREPOSTTOKENVULNERABILITY-2934543,pre-post-token-vulnerability,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=0.0.1', '=0.0.2', '=0.0.3', '=0.0.4']",,Snyk
SNYK-JS-GENERATORCONNECTION-2934542,generator-connection,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.8.7'],,Snyk
SNYK-JS-LEDGERLIVEASSETS-2934541,ledger-live-assets,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.12.0'],,Snyk
SNYK-JS-EUSCP-2934540,euscp,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-RHYNOCALLBACKPACKAGE-2934539,rhynocallbackpackage,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.6'],,Snyk
SNYK-JS-TREZORTRANSLATIONSMANAGER-2934538,trezor-translations-manager,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.7'],,Snyk
SNYK-JS-ESLINTCONFIGOTNODE-2934537,eslint-config-ot-node,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.4.5'],,Snyk
SNYK-JS-ENTERPRISEAPIAPP-2934536,enterprise_api_app,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.3'],,Snyk
SNYK-JS-TARGETCAMPAIGNLIBRARY-2934535,target-campaign-library,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-COMUNITYXRMAGICLEAP-2934534,com.unity.xr.magicleap,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-TESTAAAYYYYZZZ-2934533,test-aaa-yyyy-zzz,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-MADDYSMITHTEST-2934532,maddysmith-test,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.6'],,Snyk
SNYK-JS-VOLPINOITALIANOCONTENT-2934531,volpino-italiano-content,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.0.0'],,Snyk
SNYK-JS-EPICFORTNITEWEBPACKCONFIG-2934530,epic-fortnite-webpack-config,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=101.0.0'],,Snyk
SNYK-JS-UNIBETPACKAGE-2934529,unibet_package,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.10.0'],,Snyk
SNYK-JS-UISHOP-2934528,ui-shop,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.0.0'],,Snyk
SNYK-JS-LINTERMARLINT-2934527,linter-marlint,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=12.0.0'],,Snyk
SNYK-JS-SHERLOCKSECURE-2934526,sherlocksecure,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=0.0.5', '=0.0.6']",,Snyk
SNYK-JS-PMWEBMAPPSHARED-2934525,pm-web-mapp-shared,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.10'],,Snyk
SNYK-JS-VUETESTUTILSMIC-2934524,vue-test-utils-mic,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.2'],,Snyk
SNYK-JS-UNICAJA-2934523,unicaja,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=6.3.2', '=6.3.3']",,Snyk
SNYK-JS-LOGISTICSFRONTENDCORE-2934522,@logistics-frontend/core,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-LOGISTICSFRONTENDPOLYFILLS-2934521,@logistics-frontend/polyfills,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-WEBSTORIESRENDERER-2934520,web-stories-renderer,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.320.0'],,Snyk
SNYK-JS-VYOPTAANALYTICS-2934519,vyopta-analytics,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.1.0'],,Snyk
SNYK-JS-LOGISTICSFRONTENDBLOCKS-2934518,@logistics-frontend/blocks,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-WETIMEJSTWILIOINTERNAL-2934517,wetimejs-twilio-internal,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.0.1-security'],,Snyk
SNYK-JS-WEBEXCESS-2934516,web-excess,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.99.99'],,Snyk
SNYK-JS-WEBKORESDK-2934515,web-kore-sdk,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=6.9.15'],,Snyk
SNYK-JS-WALMARTEXPRESS-2934514,walmart-express,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.0.0'],,Snyk
SNYK-JS-LOGISTICSFRONTENDCLIENTCORE-2934513,@logistics-frontend/client-core,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-SPRSVGLOADERS-2934510,spr-svg-loaders,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=1.0.9', '=1.9.9']",,Snyk
SNYK-JS-LOGISTICSFRONTENDHOOKS-2934512,@logistics-frontend/hooks,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-WIDGETFRAMEWORK-2934511,widget-framework,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=972.988.0'],,Snyk
SNYK-JS-VORTESTPROJECTNPMPLEASEIGNORE1-2934509,vor-test-project-npm-please-ignore-1,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.0.0'],,Snyk
SNYK-JS-WHATSAPPLANDINGPAGE-2934508,whatsapp-landing-page,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.0.0'],,Snyk
SNYK-JS-LOGISTICSFRONTENDTYPES-2934507,@logistics-frontend/types,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-LOGISTICSFRONTENDNDD-2934506,@logistics-frontend/ndd,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-LOGISTICSFRONTENDMODULES-2934504,@logistics-frontend/modules,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-LOGISTICSFRONTENDUIOLD-2934505,@logistics-frontend/ui-old,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-LOGISTICSFRONTENDUTILS-2934503,@logistics-frontend/utils,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-KRAKENFRONTENDKRAKENAPICLIENT-2934502,@kraken-frontend/kraken-api-client,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-TECHOPSUIPINGAUTHENTICATION-2934501,@techops-ui/ping-authentication,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.0.1'],,Snyk
SNYK-JS-KRAKENFRONTENDENTRYPOINT-2934500,@kraken-frontend/entry-point,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-KRAKENFRONTENDCOMPONENTS-2934499,@kraken-frontend/components,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-KRAKENFRONTENDESLINTCONFIG-2934498,@kraken-frontend/eslint-config,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-ZOMATOUI-2934497,zomato-ui,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.2'],,Snyk
SNYK-JS-CAPACITORRAZORPAY-2934496,capacitor-razorpay,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=3.0.2'],,Snyk
SNYK-JS-KRAKENFRONTENDKRAKENAPICLIENTS-2934495,@kraken-frontend/kraken-api-clients,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=5.0.0'],,Snyk
SNYK-JS-KRAKENFRONTENDTESTUTILS-2934494,@kraken-frontend/test-utils,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-CLOVERMICROAPPUTILSISOMORPHIC-2934493,@clover-microapp/utils-isomorphic,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-KRAKENFRONTENDSENTRY-2934492,@kraken-frontend/sentry,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-NGLLIBMANAGER-2934491,ngllibmanager,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.29.0'],,Snyk
SNYK-JS-REACTSWIPEABLEWRAPPEREXAMPLE-2934490,react-swipeable-wrapper-example,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=4.0.0'],,Snyk
SNYK-JS-INFLUXDBCLIENTEXAMPLES-2934489,influxdb-client-examples,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=4.0.0'],,Snyk
SNYK-JS-KRAKENFRONTENDKRAKENINTERNALAPICLIENT-2934488,@kraken-frontend/kraken-internal-api-client,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-GPSUCOMMON-2934487,@gpsu/common,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-KRAKENFRONTENDKRAKENWEBSOCKETAPICLIENT-2934486,@kraken-frontend/kraken-websocket-api-client,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-KRAKENFRONTENDTRANSLATIONS-2934485,@kraken-frontend/translations,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=7.0.0'],,Snyk
SNYK-JS-OMSJSUTILS-2934484,oms-js-utils,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.9.9'],,Snyk
SNYK-JS-FLIPPERFRONTENDCORE-2934483,flipper-frontend-core,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.1.0'],,Snyk
SNYK-JS-OMSSENTRY-2934482,oms-sentry,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.9.9'],,Snyk
SNYK-JS-TRDIGITALREACTREHYDRATE-2934481,@tr-digital/react-rehydrate,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=999.9.9'],,Snyk
SNYK-JS-COOLQUEUEIO-2934480,coolqueue.io,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.1.1'],,Snyk
SNYK-JS-EPICFORTNITESHAREDVALUES-2934479,epic-fortnite-shared-values,CWE-506,,23 Jun 2022,14 Mar 2023,NPM,"['=1.0.1', '=1.0.2', '=1.0.3', '=101.0.0', '=101.0.1', '=113.0.0']",,Snyk
SNYK-JS-AMBERBLOCKS-2934478,amber-blocks,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=10.0.0'],,Snyk
SNYK-JS-SB1ADOBEANALYTICS-2934477,sb1-adobe-analytics,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=5.1.2'],,Snyk
SNYK-JS-REACTVIDEOLIVEDEMO-2934476,react-video-live-demo,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.1.1'],,Snyk
SNYK-JS-EPICAMCONSTANTS-2934475,epic-am-constants,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=53.0.0'],,Snyk
SNYK-JS-MEIRL-2934474,me-irl,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=1.0.4', '=1.0.5']",,Snyk
SNYK-JS-EPICAMTYPES-2934473,epic-am-types,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=50.0.4'],,Snyk
SNYK-JS-EPICAMOBSERVERSTORE-2934472,epic-am-observer-store,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=51.0.0'],,Snyk
SNYK-JS-WHJRANALYTICS-2934471,whjr-analytics,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=4.0.0', '=47.0.0']",,Snyk
SNYK-JS-EPICAMUI-2934470,epic-am-ui,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=51.0.0'],,Snyk
SNYK-JS-AZUREMEDIAPLAYER-2934469,azuremediaplayer,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=2.3.32', '=2.4.50']",,Snyk
SNYK-JS-AMEXEAPPLYDXPCOMPONENTBUTTON-2934468,amex-eapply-dxp-component-button,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=89.1.2', '=999.1.2', '=999.1.3', '=999.1.4']",,Snyk
SNYK-JS-LETIRED-2934467,le_tired,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=1.0.0', '=1.0.1']",,Snyk
SNYK-JS-RONITESTSCOPINGTESTINGV1-2934466,@roni-test-scoping/testingv1,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-AWAITTOJSS-2934465,await-to-jss,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-YQRCODED-2934464,y-qrcoded,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.1'],,Snyk
SNYK-JS-AXIOSMOCKADAPTERR-2934463,axios-mock-adapterr,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-CLIPBOARDDD-2934462,clipboarddd,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-JUBILEEFLAGWAVE-2934461,jubilee-flag-wave,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=999.9.9'],,Snyk
SNYK-JS-VUEADMINLIB-2934460,vue-admin-lib,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.1'],,Snyk
SNYK-JS-APNICBOOTSTRAP4-2934459,apnic-bootstrap4,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=2023.99.999', '=2024.99.999']",,Snyk
SNYK-JS-EVENMOREEXTERNALS-2934458,even-more-externals,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=3.0.0'],,Snyk
SNYK-JS-YARNDESIGNSYSTEMLOGOS-2934457,yarn-design-system-logos,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.4.0'],,Snyk
SNYK-JS-ERC20LIB-2934456,erc-20-lib,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-SPINAKIACLIB-2934455,@spinak/iac-lib,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-MANOMANOTOOLBOXAPIGATEWAY-2934454,@manomano-toolbox/api-gateway,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-BLOCKCHAINEXPLORERSDK-2934453,blockchain-explorer-sdk,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.1.206'],,Snyk
SNYK-JS-DAIMONOREPO-2934452,dai-monorepo,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.9.10'],,Snyk
SNYK-JS-SPINAKIAC-2934451,@spinak/iac,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-ICEPOND-2934450,icepond,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.0.1'],,Snyk
SNYK-JS-MOCKSOLC06-2934449,mock-solc-0.6,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.8.0'],,Snyk
SNYK-JS-MANOMANOTOOLBOXASYNCEXPORTS-2934448,@manomano-toolbox/async-exports,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-TORJUSTEST5-2934447,torjus-test5,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-TORJUSTEST6-2934446,torjus-test6,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-TORJUSTEST3-2934445,torjus-test3,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-MANOMANOTOOLBOXPIMMANAGEMENT-2934444,@manomano-toolbox/pim-management,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-MANOMANOTOOLBOXTOOLKIT-2934443,@manomano-toolbox/toolkit,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-MANOMANOTOOLBOXCOMMERCIALOPERATIONS-2934442,@manomano-toolbox/commercial-operations,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-MANOMANOTOOLBOXCOMPONENTS-2934441,@manomano-toolbox/components,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-MANOMANOTOOLBOXHUB-2934440,@manomano-toolbox/hub,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-MANOMANOTOOLBOXCATALOG-2934439,@manomano-toolbox/catalog,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-TORJUSTEST4-2934438,torjus-test4,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-TAMAGOSHIICONS-2934437,@tamagoshi/icons,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-TORJUSTEST7-2934436,torjus-test7,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-FERRISDESIGNTOKENS-2934435,ferris-design-tokens,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=5.0.5'],,Snyk
SNYK-JS-TAMAGOSHICORE-2934434,@tamagoshi/core,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-HEROKUNODEJSPLUGIN-2934433,heroku-nodejs-plugin,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.1.0'],,Snyk
SNYK-JS-XOGUESTCOMPONENTS-2934432,xo-guest-components,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.99.9'],,Snyk
SNYK-JS-MANOTOOLKIT-2934431,mano-toolkit,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-SOLARSTELLARORGPAGES-2934430,solar-stellarorg-pages,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.1.0'],,Snyk
SNYK-JS-MYLOADERS-2934429,my-loaders,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=0.1.0'],,Snyk
SNYK-JS-MIMICSERVER-2934428,mimic-server,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-MMOLECULE-2934427,mmolecule,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-TIDEWEBAPPSGLOBALENVIRONMENTS-2934426,@tide-web-apps/global-environments,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=999.999.999'],,Snyk
SNYK-JS-REACTTABLETYPES-2934425,react-table-types,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-THANKSAUSTIN-2934424,thanks-austin,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-KALUZATECH-2934423,kaluza-tech,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.3'],,Snyk
SNYK-JS-CASPRFRONT-2934422,caspr-front,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-VIPPSSTITCHES-2934421,vipps-stitches,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=3.9.0'],,Snyk
SNYK-JS-PERFBENCHMARKS-2934420,perf-benchmarks,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=2.14.2'],,Snyk
SNYK-JS-REACTTABLEV7-2934419,react-table-v7,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=99.0.0'],,Snyk
SNYK-JS-AZUREMYSQLACTION-2934418,azure-mysql-action,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.0'],,Snyk
SNYK-JS-CHARLIEIRL-2934417,charlie-irl,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=1.0.1'],,Snyk
SNYK-JS-SKYMAVISDESIGNSYSTEM-2934416,@sky-mavis/design-system,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,"['=2.1.13', '=2.1.14']",,Snyk
SNYK-JS-KOLONIALNOKOLIBRIWEB-2934415,@kolonialno/kolibri-web,CWE-506,,23 Jun 2022,11 Aug 2022,NPM,['=9.9.9'],,Snyk
